timestamp,value
2021-04-06T00:00:00Z,-0.0834691290965055
2021-04-07T00:00:00Z,-0.114482501861504
2021-04-08T00:00:00Z,-0.0893056071295953
2021-04-09T00:00:00Z,-0.0972727272727273
2021-04-10T00:00:00Z,-0.0972727272727273
2021-04-11T00:00:00Z,-0.0972727272727273
2021-04-12T00:00:00Z,-0.087737843551797
2021-04-13T00:00:00Z,-0.0616672360778954
2021-04-14T00:00:00Z,-0.139659204811226
2021-04-15T00:00:00Z,-0.113283884018881
2021-04-16T00:00:00Z,-0.12022606610721
2021-04-17T00:00:00Z,-0.12022606610721
2021-04-18T00:00:00Z,-0.12022606610721
2021-04-19T00:00:00Z,-0.095794833113332
2021-04-20T00:00:00Z,-0.100478468899522
2021-04-21T00:00:00Z,-0.138815039878466
2021-04-22T00:00:00Z,-0.189167974882261
2021-04-23T00:00:00Z,-0.102857142857143
2021-04-24T00:00:00Z,-0.102857142857143
2021-04-25T00:00:00Z,-0.102857142857143
2021-04-26T00:00:00Z,-0.0570724697187436
2021-04-27T00:00:00Z,-0.0934215648112107
2021-04-28T00:00:00Z,-0.107591269074754
2021-04-29T00:00:00Z,-0.157523510971787
2021-04-30T00:00:00Z,-0.0999039385206531
2021-05-01T00:00:00Z,-0.0999039385206531
2021-05-02T00:00:00Z,-0.0999039385206531
2021-05-03T00:00:00Z,-0.135140084233657
2021-05-04T00:00:00Z,-0.153302787323406
2021-05-05T00:00:00Z,-0.12483374501235
2021-05-06T00:00:00Z,-0.15922619047619
2021-05-07T00:00:00Z,-0.12618825722274
2021-05-08T00:00:00Z,-0.12618825722274
2021-05-09T00:00:00Z,-0.12618825722274
2021-05-10T00:00:00Z,-0.188817598533456
2021-05-11T00:00:00Z,-0.144573717337402
2021-05-12T00:00:00Z,-0.204433497536946
2021-05-13T00:00:00Z,-0.21228813559322
2021-05-14T00:00:00Z,-0.167440878378378
2021-05-15T00:00:00Z,-0.167440878378378
2021-05-16T00:00:00Z,-0.167440878378378
2021-05-17T00:00:00Z,-0.150993060540799
2021-05-18T00:00:00Z,-0.170966964070412
2021-05-19T00:00:00Z,-0.0921748816485657
2021-05-20T00:00:00Z,-0.106031917771166
2021-05-21T00:00:00Z,-0.182386518075564
2021-05-22T00:00:00Z,-0.182386518075564
2021-05-23T00:00:00Z,-0.182386518075564
2021-05-24T00:00:00Z,-0.0383275261324042
2021-05-25T00:00:00Z,-0.125728559533722
2021-05-26T00:00:00Z,-0.129785500950312
2021-05-27T00:00:00Z,-0.114566284779051
2021-05-28T00:00:00Z,-0.127598152424942
2021-05-29T00:00:00Z,-0.127598152424942
2021-05-30T00:00:00Z,-0.127598152424942
2021-05-31T00:00:00Z,-0.127598152424942
2021-06-01T00:00:00Z,-0.141618497109827
2021-06-02T00:00:00Z,-0.113960113960114
2021-06-03T00:00:00Z,-0.110160132523468
2021-06-04T00:00:00Z,-0.118368511123788
2021-06-05T00:00:00Z,-0.118368511123788
2021-06-06T00:00:00Z,-0.118368511123788
2021-06-07T00:00:00Z,-0.129526052399176
2021-06-08T00:00:00Z,-0.113372093023256
2021-06-09T00:00:00Z,-0.0769702545231523
2021-06-10T00:00:00Z,-0.130434782608696
2021-06-11T00:00:00Z,-0.113989637305699
2021-06-12T00:00:00Z,-0.113989637305699
2021-06-13T00:00:00Z,-0.113989637305699
2021-06-14T00:00:00Z,-0.112660944206009
2021-06-15T00:00:00Z,-0.124143384290986
2021-06-16T00:00:00Z,-0.135186184565569
2021-06-17T00:00:00Z,-0.139080143211237
2021-06-18T00:00:00Z,-0.14441573356302
